latitude,longitude,region,season,elevation,slope_degrees,vegetation_index,water_index,urban_proximity,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,soil_moisture_percent,river_level_m,distance_to_river_km,drainage_capacity,historical_flood_frequency,population_density,risk_level
26.3125,95.8108,Northeast,Winter,391,2.27,0.838,0.474,5.0,21.6,69.9,142.0,34.5,3.34,11.62,0.915,2,258,Moderate
31.7277,79.1974,North,Pre-Monsoon,546,5.0,0.395,0.401,9.1,16.8,35.0,83.0,17.3,0.75,7.06,0.634,1,32,Low
26.7445,77.9757,North,Winter,329,5.66,0.286,0.227,22.6,4.3,14.9,29.7,20.6,1.76,6.18,0.405,0,4994,Low
11.4346,75.9638,South,Post-Monsoon,734,5.92,0.672,0.56,9.9,57.4,130.5,287.8,49.6,3.25,5.41,0.277,1,101,Moderate
27.5767,74.9243,North,Pre-Monsoon,515,2.4,0.644,0.407,32.5,27.0,53.4,88.5,26.4,3.73,2.2,0.521,1,201,Moderate
31.5002,75.7257,North,Pre-Monsoon,257,6.86,0.618,0.482,12.9,17.7,44.3,94.0,32.7,1.74,3.14,0.735,1,961,Low
9.019,79.075,South,Pre-Monsoon,285,3.43,0.351,0.479,12.4,25.2,69.4,137.4,30.6,2.32,15.29,0.669,2,1602,Moderate
12.4721,76.75,South,Winter,725,3.07,0.747,0.325,16.0,6.9,15.8,38.0,20.5,2.39,4.65,0.632,1,96,Low
18.6328,69.0178,West,Monsoon,202,4.21,0.344,0.65,7.9,25.4,80.9,222.4,54.1,2.75,15.96,0.226,2,1049,High
21.5904,71.015,West,Post-Monsoon,534,3.02,0.491,0.221,25.4,14.9,34.9,50.3,31.6,1.84,3.46,0.315,2,1133,Low
9.6948,76.5769,South,Pre-Monsoon,50,2.5,0.312,0.402,6.8,36.0,74.5,146.9,41.1,3.74,28.96,0.519,0,358,Moderate
10.3389,75.1085,South,Post-Monsoon,328,4.41,0.284,0.267,8.5,20.2,65.4,122.5,34.3,3.74,14.15,0.224,0,240,Low
23.8546,82.8612,Central,Monsoon,606,5.67,0.28,0.649,6.2,55.2,151.8,255.9,49.4,4.25,8.39,0.309,3,6488,High
23.7414,82.5992,Central,Winter,828,14.13,0.748,0.057,16.9,5.5,15.5,44.5,30.1,1.41,5.34,0.47,2,2506,Low
11.6498,77.3722,South,Monsoon,487,5.37,0.131,0.725,4.5,13.8,60.5,186.8,45.9,3.0,9.72,0.361,1,608,Moderate
21.4646,77.5458,Central,Post-Monsoon,5,8.2,0.577,0.528,26.5,13.0,40.7,93.3,34.6,2.49,8.22,0.462,5,170,Moderate
23.1509,82.478,Central,Post-Monsoon,419,6.36,0.483,0.401,76.5,20.8,40.6,99.8,30.4,2.84,4.62,0.62,1,357,Moderate
28.532,79.842,North,Monsoon,655,3.87,0.422,0.847,13.0,60.4,144.2,335.7,65.4,3.32,4.22,0.677,3,199,High
27.9217,94.4452,Northeast,Winter,246,4.74,0.627,0.503,2.0,23.3,61.6,108.9,19.3,2.98,7.19,0.819,2,182,Moderate
24.168,81.1243,Central,Monsoon,276,7.88,0.532,0.299,22.8,12.9,45.0,78.3,40.5,3.17,12.42,0.271,3,590,Moderate
25.8813,90.5966,East,Winter,152,7.89,0.672,0.331,14.0,14.4,27.6,55.1,10.2,3.01,7.0,0.771,1,3059,Moderate
27.6322,76.4465,North,Pre-Monsoon,419,8.22,0.557,0.403,10.4,3.7,12.5,25.9,23.6,2.75,5.17,0.527,3,569,Low
10.9149,76.0757,South,Post-Monsoon,528,9.27,0.542,0.238,15.2,11.0,26.4,54.3,37.6,0.83,6.7,0.62,2,413,Low
20.2017,70.6392,West,Winter,467,1.96,0.328,0.217,11.1,11.6,26.3,62.4,25.9,1.99,9.34,0.172,2,604,Low
23.7101,77.9024,Central,Winter,190,6.81,0.349,0.309,14.7,3.5,14.0,40.8,23.8,1.8,28.27,0.362,0,517,Low
19.0679,71.4232,West,Monsoon,640,3.39,0.65,0.759,2.2,38.5,147.9,368.4,54.3,2.15,6.87,0.94,0,129,Low
31.984,75.4206,North,Monsoon,156,29.28,0.604,0.61,18.6,26.6,105.5,195.9,34.8,2.66,7.8,0.729,2,115,Low
20.5756,88.0052,East,Winter,18,4.32,0.637,0.316,32.6,18.3,43.7,74.6,35.0,2.53,21.46,0.712,0,196,Low
21.9325,79.008,Central,Monsoon,5,3.55,0.405,0.99,13.0,68.7,217.8,463.6,62.4,2.07,7.21,0.581,3,1838,Severe
26.6133,77.1448,North,Winter,450,5.55,0.686,0.184,5.9,9.8,20.1,44.6,21.3,2.2,18.67,0.162,0,128,Low
25.6391,78.764,Central,Monsoon,483,3.0,0.519,0.324,15.4,23.0,49.1,127.1,45.7,2.72,15.17,0.276,2,125,Low
26.3206,86.0717,East,Pre-Monsoon,5,6.71,0.244,0.542,27.0,18.5,42.9,66.5,17.5,3.1,4.61,0.597,2,1832,Moderate
20.2259,69.5971,West,Post-Monsoon,158,11.24,0.666,0.493,14.3,29.4,69.7,142.8,35.4,2.59,2.96,0.342,4,142,Moderate
19.4291,75.7759,West,Monsoon,471,1.58,0.663,0.783,20.5,33.2,73.2,204.2,38.3,3.13,0.29,0.148,3,270,High
21.5598,87.097,East,Monsoon,192,3.03,0.719,0.792,18.8,29.3,120.9,281.5,49.9,2.72,1.03,0.118,0,263,High
11.1097,76.7032,South,Monsoon,167,1.77,0.418,0.781,45.8,49.4,132.4,315.9,68.1,3.46,7.66,0.177,1,698,Severe
11.1762,75.6278,South,Winter,5,3.31,0.44,0.394,6.9,8.4,22.2,49.3,32.1,2.79,9.01,0.269,0,327,Moderate
29.6693,75.2333,North,Post-Monsoon,326,6.43,0.449,0.741,29.0,53.7,174.8,303.7,54.1,3.36,8.64,0.424,3,108,High
19.1833,72.2752,West,Winter,403,4.19,0.222,0.503,16.2,7.6,25.8,85.3,27.4,1.02,1.95,0.479,1,1208,Low
21.1718,79.4812,Central,Monsoon,289,0.78,0.584,0.615,12.7,38.5,135.9,265.3,53.6,3.59,6.28,0.803,3,702,Severe
8.1358,77.6531,South,Monsoon,558,2.76,0.082,0.872,24.6,48.4,142.4,314.8,66.8,3.13,9.21,0.45,1,814,Severe
10.9385,79.0284,South,Pre-Monsoon,358,6.79,0.665,0.262,6.6,8.4,33.0,61.3,22.4,2.78,15.01,0.692,0,216,Low
22.3629,82.7588,Central,Monsoon,275,3.82,0.37,0.928,21.9,27.2,116.1,345.2,64.1,3.44,13.8,0.197,1,75,High
30.7284,78.7503,North,Pre-Monsoon,277,2.39,0.204,0.32,17.3,8.8,30.8,46.2,41.8,3.27,7.08,0.563,0,396,Moderate
30.7204,78.7658,North,Pre-Monsoon,340,6.91,0.394,0.345,4.6,9.6,28.9,79.5,20.7,2.69,4.37,0.265,2,2176,Low
11.148,74.1233,South,Monsoon,303,2.5,0.923,0.92,29.3,38.0,148.2,348.0,60.4,3.83,6.23,0.282,3,743,Severe
12.7419,75.3855,South,Post-Monsoon,916,6.85,0.67,0.402,22.4,14.2,45.5,92.2,43.4,2.47,6.1,0.571,0,22,Low
21.3377,79.2929,Central,Monsoon,677,2.21,0.544,0.774,12.7,133.3,218.5,363.3,71.4,3.7,2.05,0.76,1,2237,Severe
28.6511,78.8051,North,Monsoon,478,3.9,0.74,0.99,7.4,26.5,232.2,373.8,61.2,4.77,4.98,0.556,2,484,Severe
20.9018,74.9949,West,Monsoon,434,1.25,0.347,0.756,15.3,91.5,142.6,263.5,60.1,2.03,4.25,0.433,3,99,High
11.8473,78.0641,South,Monsoon,332,3.3,0.487,0.743,9.4,41.4,132.6,250.5,51.2,4.19,2.41,0.091,2,135,Severe
26.4632,86.637,East,Post-Monsoon,368,4.22,0.264,0.318,18.2,16.4,41.4,74.3,44.5,1.96,15.95,0.52,1,908,Low
22.8601,69.4166,West,Winter,123,4.98,0.824,0.295,4.1,4.8,26.9,67.4,27.9,1.91,10.54,0.794,1,42,Low
9.3803,78.2398,South,Winter,265,1.44,0.417,0.384,8.5,2.1,13.0,32.7,19.0,4.29,10.41,0.631,0,309,Low
24.4148,88.0793,East,Pre-Monsoon,151,5.39,0.538,0.63,26.1,19.4,70.9,162.0,26.4,4.16,5.97,0.794,2,1133,Moderate
23.314,74.9138,West,Monsoon,81,3.12,0.247,0.616,21.3,76.9,113.8,302.8,61.9,2.05,9.87,0.545,2,147,High
22.8834,90.5224,East,Winter,169,4.62,0.203,0.47,20.2,14.2,37.9,89.3,31.3,3.14,12.13,0.406,0,226,Low
26.3939,93.6939,Northeast,Winter,407,1.13,0.568,0.425,35.8,13.4,38.1,48.2,16.4,3.4,19.63,0.86,2,305,Low
23.0552,85.8164,East,Monsoon,30,7.24,0.627,0.99,68.8,276.7,526.2,792.2,83.5,7.36,3.84,0.536,0,697,Severe
26.2638,77.7036,North,Monsoon,5,2.07,0.581,0.877,6.6,21.4,96.3,230.0,49.8,5.07,4.92,0.866,0,173,High
31.0462,78.1643,North,Post-Monsoon,246,7.66,0.334,0.614,31.1,43.8,133.7,219.0,47.4,3.99,8.66,0.674,0,116,Moderate
30.8164,75.9284,North,Winter,463,3.86,0.596,0.171,41.1,10.2,27.2,62.8,17.1,1.97,10.56,0.631,1,990,Low
23.9395,87.8007,East,Monsoon,242,2.34,0.607,0.618,39.1,18.0,117.2,297.2,53.5,3.36,4.2,0.409,4,100,Severe
12.7033,75.7657,South,Pre-Monsoon,5,12.81,0.734,0.155,12.3,7.7,16.9,47.3,26.9,2.27,1.14,0.514,4,282,Low
27.4243,79.2733,North,Winter,372,4.02,0.152,0.027,20.0,3.6,8.0,22.6,25.3,2.88,13.48,0.314,1,755,Low
25.9071,85.6425,East,Post-Monsoon,76,4.04,0.486,0.64,21.8,49.8,135.7,222.6,53.8,3.64,6.23,0.463,4,1264,Severe
28.0432,74.865,North,Pre-Monsoon,83,0.66,0.37,0.543,7.0,12.1,26.2,51.4,19.8,3.8,3.55,0.597,3,401,High
19.5619,73.5712,West,Monsoon,459,5.17,0.679,0.782,8.0,35.3,145.3,350.4,64.1,2.54,7.71,0.804,2,1340,Moderate
29.0756,75.5269,North,Monsoon,5,2.12,0.471,0.355,17.7,30.1,96.4,186.2,51.8,1.54,4.34,0.176,1,1045,High
8.2807,75.7171,South,Post-Monsoon,95,1.87,0.45,0.389,35.6,3.3,16.6,46.1,26.3,2.25,3.11,0.278,3,533,High
10.6662,78.4809,South,Post-Monsoon,683,7.19,0.468,0.414,1.3,38.3,72.6,101.3,36.0,1.54,10.68,0.547,0,470,Low
22.4169,76.4373,Central,Pre-Monsoon,299,3.23,0.396,0.487,10.6,41.8,67.3,144.2,20.0,3.21,0.37,0.307,2,344,High
25.8585,87.7402,East,Pre-Monsoon,215,4.72,0.309,0.701,20.0,37.0,98.4,218.6,45.9,3.42,7.7,0.509,1,1577,High
24.4265,81.8987,Central,Post-Monsoon,289,9.9,0.101,0.43,14.5,24.1,40.6,84.3,32.6,2.01,5.01,0.431,1,720,Low
12.9609,77.3502,South,Pre-Monsoon,202,2.44,0.871,0.551,35.6,28.3,85.4,115.8,12.4,3.73,10.67,0.569,1,78,Low
26.6849,79.9561,North,Monsoon,677,5.05,0.556,0.99,7.4,63.6,203.2,500.3,78.2,3.31,9.17,0.587,1,1772,High
20.6904,73.7514,West,Monsoon,539,3.19,0.854,0.983,22.2,115.2,203.1,496.4,66.1,3.32,6.56,0.627,2,98,High
21.119,82.2962,Central,Monsoon,93,7.76,0.482,0.15,7.1,10.4,38.8,74.0,52.5,2.06,6.55,0.541,3,2021,Low
22.9043,89.0777,East,Post-Monsoon,165,4.87,0.477,0.325,12.3,28.7,85.1,126.8,29.4,3.01,5.33,0.593,4,1641,High
23.0573,74.6444,West,Pre-Monsoon,182,6.95,0.708,0.684,20.6,31.6,112.2,212.4,33.8,3.57,9.77,0.329,1,414,Moderate
12.9919,76.3337,South,Post-Monsoon,609,10.61,0.741,0.406,8.1,8.6,28.2,69.9,39.0,3.6,16.48,0.547,1,800,Low
30.9234,79.7624,North,Post-Monsoon,281,1.55,0.86,0.367,58.6,21.6,56.4,90.3,30.1,1.67,6.86,0.418,0,62,Low
24.8607,93.653,Northeast,Monsoon,169,3.94,0.637,0.697,7.6,60.4,115.1,203.4,55.0,3.09,8.23,0.548,3,366,High
31.5326,77.0457,North,Winter,638,15.99,0.739,0.363,4.0,3.9,17.6,39.3,24.3,2.19,23.95,0.353,0,453,Low
27.8492,76.9946,North,Pre-Monsoon,487,5.11,0.452,0.463,28.0,31.9,63.6,156.2,54.5,2.38,6.96,0.383,2,523,Moderate
31.5442,74.7009,North,Winter,153,1.71,0.609,0.441,16.8,3.9,15.3,25.5,27.1,3.66,3.68,0.725,2,295,High
23.9321,72.6825,West,Pre-Monsoon,476,1.35,0.725,0.243,4.8,8.6,15.6,58.0,22.5,1.25,3.42,0.585,2,449,Low
21.1938,80.5782,Central,Winter,191,3.25,0.48,0.21,23.7,6.9,24.4,66.8,24.1,1.53,1.73,0.558,3,1281,Low
22.0293,79.801,Central,Pre-Monsoon,737,6.6,0.84,0.24,5.1,9.0,43.2,77.8,33.4,0.57,5.69,0.367,2,2927,Low
25.6421,93.223,Northeast,Monsoon,906,3.0,0.302,0.729,9.0,53.2,133.5,210.1,52.7,2.29,3.69,0.463,3,117,Moderate
23.0996,73.4381,West,Pre-Monsoon,618,5.64,0.419,0.446,29.1,4.4,22.4,60.2,24.8,1.99,8.53,0.635,0,129,Low
20.9642,75.2985,West,Monsoon,243,1.26,0.795,0.539,21.7,27.0,82.5,151.7,40.5,1.66,5.93,0.639,0,189,Moderate
23.2208,69.8757,West,Pre-Monsoon,5,7.67,0.517,0.475,7.6,29.1,125.3,190.2,44.7,3.49,13.81,0.826,2,149,Moderate
30.8052,77.9579,North,Pre-Monsoon,5,3.97,0.536,0.419,1.6,12.0,25.3,66.0,23.4,2.43,4.93,0.517,0,58,Low
24.3868,94.8921,Northeast,Pre-Monsoon,411,5.53,0.328,0.547,14.6,17.9,47.4,90.9,19.3,3.64,10.67,0.573,1,1727,Moderate
22.2398,69.3897,West,Pre-Monsoon,15,0.85,0.511,0.49,0.8,20.0,76.7,142.0,32.9,3.19,15.97,0.659,0,35,Moderate
18.6811,75.8788,West,Post-Monsoon,168,4.93,0.607,0.625,23.2,14.5,50.5,140.2,39.8,3.84,17.6,0.292,0,193,Low
18.5048,75.1705,West,Monsoon,223,3.59,0.471,0.519,28.3,8.0,51.3,123.1,43.9,2.83,0.61,0.519,3,2800,High
21.1384,82.1768,Central,Pre-Monsoon,541,8.6,0.368,0.41,21.2,21.7,61.5,83.8,28.3,2.17,22.85,0.241,1,492,Low
25.9432,85.4828,East,Winter,167,4.56,0.324,0.306,19.8,4.3,12.5,33.5,14.5,1.02,5.44,0.855,0,1596,Low
9.4433,74.3325,South,Post-Monsoon,32,7.9,0.873,0.362,13.5,17.0,52.1,69.4,43.5,2.37,8.68,0.465,0,1096,Low
10.7135,77.9181,South,Monsoon,159,1.69,0.621,0.689,23.6,12.6,45.2,145.2,44.6,4.05,0.94,0.776,3,180,Severe
22.9503,76.1766,Central,Monsoon,696,3.48,0.464,0.572,16.0,22.8,62.9,167.3,50.2,2.5,8.11,0.781,2,259,Moderate
30.367,74.1862,North,Monsoon,223,11.14,0.315,0.633,7.6,20.4,57.6,235.4,38.4,2.55,7.1,0.626,1,307,Moderate
31.8149,75.8861,North,Post-Monsoon,312,4.31,0.439,0.601,40.1,24.9,79.2,166.6,46.5,1.59,13.69,0.208,0,1245,Low
23.6176,72.5979,West,Winter,321,2.37,0.443,0.4,20.0,1.4,7.4,39.7,20.5,3.42,5.74,0.102,2,925,Moderate
22.1507,80.6736,Central,Post-Monsoon,207,1.33,0.392,0.648,27.7,45.3,95.6,160.5,43.3,3.58,1.95,0.481,3,125,Severe
25.3417,92.6715,Northeast,Winter,145,9.78,0.509,0.246,5.4,9.3,23.7,54.0,18.5,2.7,9.91,0.854,4,7264,Moderate
11.6616,75.7577,South,Post-Monsoon,152,0.29,0.394,0.395,17.0,19.7,60.2,87.0,36.0,1.15,4.36,0.289,1,289,Moderate
23.3037,85.4665,East,Winter,163,2.24,0.62,0.313,21.0,10.1,28.3,53.3,20.2,3.36,10.27,0.119,1,1388,Moderate
27.9479,76.5103,North,Monsoon,415,3.52,0.567,0.418,20.7,11.6,67.7,133.9,53.6,2.81,4.58,0.368,2,728,Moderate
11.2914,77.4626,South,Post-Monsoon,563,3.18,0.528,0.569,4.5,37.2,98.7,203.2,48.4,2.29,13.83,0.187,0,1953,Moderate
22.9229,90.1136,East,Post-Monsoon,161,8.23,0.582,0.634,8.0,45.0,68.7,172.5,36.0,2.62,3.23,0.59,1,442,Moderate
13.4833,78.3343,South,Post-Monsoon,356,12.2,0.457,0.432,19.7,35.8,51.4,133.2,40.5,1.64,4.76,0.764,0,281,Low
22.6108,83.6155,Central,Pre-Monsoon,483,6.26,0.385,0.556,20.1,4.3,9.9,17.9,22.4,3.16,4.89,0.634,2,207,Moderate
23.5467,74.4654,West,Pre-Monsoon,326,3.63,0.108,0.183,8.7,3.9,14.5,50.9,20.1,2.82,9.34,0.501,2,481,Low
20.7502,75.1734,West,Monsoon,265,0.95,0.485,0.627,4.2,41.6,111.2,335.9,62.0,2.91,0.65,0.505,0,2744,Severe
31.4939,79.3639,North,Monsoon,87,2.95,0.589,0.375,48.3,27.0,72.4,123.7,47.0,1.94,1.84,0.332,1,562,Moderate
21.7028,87.8525,East,Winter,136,8.15,0.731,0.244,6.7,8.9,23.6,60.8,21.1,1.28,3.1,0.813,6,1100,Low
13.9215,76.7796,South,Post-Monsoon,87,4.11,0.382,0.524,32.3,16.9,25.9,61.7,29.8,2.4,11.47,0.408,1,1384,Moderate
25.7955,87.4597,East,Pre-Monsoon,197,5.25,0.278,0.676,19.1,43.5,88.9,215.5,37.2,3.11,12.27,0.444,2,202,Moderate
26.5904,79.8107,North,Monsoon,357,4.2,0.343,0.6,47.3,63.4,147.7,263.6,53.3,2.38,2.9,0.245,2,620,High
28.8681,79.844,North,Monsoon,357,3.05,0.811,0.806,15.4,19.7,141.2,348.6,49.7,2.98,9.83,0.754,3,170,Moderate
29.3121,78.793,North,Winter,527,3.73,0.257,0.161,12.1,6.2,21.3,45.9,21.3,0.91,7.05,0.3,4,841,Low
8.3269,75.5196,South,Winter,634,8.04,0.269,0.281,5.8,3.5,20.4,46.4,29.2,1.85,14.44,0.218,0,185,Low
13.9621,75.2849,South,Pre-Monsoon,568,2.97,0.368,0.515,73.8,8.5,35.4,66.0,21.6,2.25,14.37,0.343,0,495,Low
21.9709,72.268,West,Monsoon,493,2.84,0.711,0.698,29.6,30.2,97.7,271.0,58.9,3.28,3.86,0.646,2,138,High
19.8288,69.6857,West,Winter,147,1.69,0.23,0.479,28.2,3.9,12.3,28.3,15.4,3.52,17.24,0.315,2,280,Moderate
26.7369,75.74,North,Post-Monsoon,256,6.34,0.648,0.397,5.1,20.4,60.3,120.4,26.0,1.61,11.25,0.346,2,193,Low
22.2084,72.3645,West,Winter,634,3.07,0.578,0.391,32.2,9.1,30.0,46.9,20.5,2.25,13.15,0.691,0,683,Low
30.4241,74.2721,North,Monsoon,413,3.52,0.582,0.472,20.7,32.0,67.0,155.9,45.9,2.48,0.98,0.435,2,1389,Moderate
25.1718,92.2108,Northeast,Pre-Monsoon,515,2.07,0.817,0.371,26.6,7.2,22.5,44.6,23.3,3.04,3.03,0.918,3,1043,High
28.8511,76.5537,North,Post-Monsoon,381,1.16,0.323,0.402,7.4,17.4,42.4,95.0,48.1,2.95,5.14,0.708,2,607,Moderate
20.6771,71.4596,West,Pre-Monsoon,556,3.49,0.861,0.35,21.5,9.4,26.9,79.9,19.7,0.72,2.22,0.925,2,438,Low
28.7332,75.7844,North,Winter,504,1.49,0.708,0.395,17.7,24.3,60.1,119.6,30.1,1.99,9.98,0.614,2,586,Low
25.1861,82.3544,Central,Post-Monsoon,641,8.69,0.556,0.622,14.1,31.2,89.0,208.5,34.6,2.69,3.61,0.83,2,92,Moderate
29.4886,77.9311,North,Monsoon,148,3.38,0.25,0.818,5.2,7.9,85.7,137.7,35.6,2.97,3.42,0.528,1,729,High
26.5747,93.2074,Northeast,Monsoon,13,6.46,0.791,0.784,21.7,69.7,119.7,278.4,39.0,2.78,20.23,0.455,1,104,Moderate
26.8083,76.2264,North,Post-Monsoon,5,7.47,0.883,0.531,5.2,39.3,89.8,198.0,49.3,3.12,0.86,0.549,4,52,High
23.161,78.2042,Central,Winter,533,7.27,0.937,0.267,16.0,10.4,30.1,79.1,20.5,1.54,4.44,0.546,3,933,Low
15.028,78.2295,South,Monsoon,522,0.84,0.742,0.827,57.0,50.4,155.4,342.0,67.4,3.0,18.91,0.33,2,102,High
24.3404,89.8042,East,Post-Monsoon,45,4.06,0.377,0.438,4.2,15.3,41.0,134.5,36.2,2.71,12.32,0.676,2,352,Low
23.0178,85.5933,East,Pre-Monsoon,89,3.18,0.771,0.546,20.5,20.8,42.2,104.3,28.0,4.19,5.06,0.21,5,932,High
24.6366,91.018,East,Winter,242,1.47,0.626,0.236,36.8,7.3,22.6,38.7,7.5,2.33,12.7,0.687,2,247,Low
21.0752,83.3415,Central,Post-Monsoon,763,4.56,0.732,0.746,18.8,31.5,119.0,294.9,53.6,3.08,0.57,0.331,4,2272,Severe
23.7341,77.6197,Central,Pre-Monsoon,492,3.38,0.365,0.272,17.7,21.2,45.5,104.8,27.5,2.44,11.47,0.631,2,92,Low
27.2002,79.3445,North,Post-Monsoon,270,4.24,0.558,0.562,5.8,43.6,122.2,258.2,56.9,3.16,1.16,0.751,4,429,Severe
26.0271,90.428,East,Post-Monsoon,126,13.04,0.871,0.477,4.2,53.2,135.7,298.9,56.7,3.86,29.39,0.384,0,677,Moderate
21.3848,87.7275,East,Post-Monsoon,81,6.72,0.659,0.862,2.7,34.1,87.3,240.5,42.6,3.39,5.2,0.886,5,986,High
27.0841,76.2442,North,Monsoon,271,3.96,0.987,0.459,28.4,13.7,47.6,131.1,65.7,3.81,8.08,0.558,2,2863,Moderate
15.3112,79.3493,South,Post-Monsoon,509,6.46,0.578,0.312,0.9,10.5,36.5,81.9,44.7,1.87,17.98,0.798,0,87,Low
22.7471,88.281,East,Winter,203,2.82,0.661,0.36,53.4,9.4,18.6,44.0,20.8,4.0,28.03,0.215,0,349,Low
22.6621,87.784,East,Monsoon,185,6.56,0.28,0.883,7.9,98.8,226.3,380.7,61.8,5.03,7.8,0.656,2,2935,Severe
21.5469,80.3755,Central,Pre-Monsoon,400,4.91,0.47,0.333,19.5,12.2,46.2,88.6,23.5,3.28,20.32,0.268,3,370,Low
21.2967,81.0,Central,Winter,5,0.54,0.973,0.323,20.3,10.3,27.3,52.8,41.4,2.58,6.01,0.839,1,119,Moderate
22.6366,76.2723,Central,Post-Monsoon,496,3.18,0.754,0.475,6.9,45.6,105.5,152.7,53.8,2.36,2.4,0.835,3,644,High
31.7116,76.268,North,Monsoon,77,7.95,0.823,0.608,6.1,57.0,111.3,196.8,52.7,3.15,6.45,0.742,5,2120,High
27.6554,92.663,Northeast,Winter,241,4.23,0.714,0.315,25.1,8.7,22.3,44.7,8.5,4.44,11.82,0.843,2,315,Moderate
8.4479,79.8798,South,Pre-Monsoon,164,2.18,0.917,0.616,11.9,38.4,90.7,156.5,17.6,3.85,12.65,0.377,2,31,Moderate
20.0909,69.162,West,Winter,538,9.01,0.241,0.233,7.3,10.7,25.7,48.5,21.0,2.66,23.49,0.257,0,353,Low
30.6391,78.5547,North,Monsoon,5,7.0,0.456,0.849,57.1,71.0,201.3,416.0,60.2,3.94,7.77,0.699,2,2585,High
22.3605,77.0179,Central,Pre-Monsoon,537,6.05,0.683,0.44,12.5,15.0,28.0,72.2,36.1,2.82,6.32,0.523,0,346,Low
15.0697,78.8196,South,Winter,798,8.56,0.328,0.369,10.5,21.7,42.3,87.1,16.7,2.49,8.15,0.4,0,56,Low
21.5585,80.3548,Central,Post-Monsoon,664,1.11,0.758,0.704,22.2,68.6,138.4,296.6,48.6,2.98,9.59,0.189,3,4301,Severe
9.3096,77.6162,South,Pre-Monsoon,390,2.64,0.692,0.3,29.5,19.9,47.2,86.4,31.1,3.03,5.04,0.512,0,648,Low
22.4922,77.4472,Central,Winter,217,5.12,0.567,0.428,7.1,17.8,26.0,46.4,20.9,3.66,4.72,0.111,3,471,High
10.7068,79.186,South,Winter,500,7.15,0.575,0.422,37.0,7.3,21.9,37.0,25.1,2.31,7.46,0.624,1,399,Low
25.1256,95.0712,Northeast,Winter,1169,4.8,0.413,0.538,19.6,25.9,60.5,112.3,20.5,3.57,12.17,0.196,0,551,Low
20.5322,90.4966,East,Pre-Monsoon,5,1.76,0.4,0.496,11.4,29.4,93.2,205.2,38.5,3.48,3.89,0.648,1,2132,High
22.3385,85.203,East,Pre-Monsoon,176,2.24,0.638,0.332,15.1,5.7,19.8,34.2,32.9,1.15,1.33,0.401,3,353,Moderate
11.0533,76.338,South,Post-Monsoon,535,5.1,0.419,0.641,12.5,41.8,86.4,244.5,40.5,3.27,3.86,0.157,4,92,Moderate
20.6436,75.7133,West,Winter,172,1.28,0.605,0.29,9.0,1.0,7.0,15.2,18.4,1.89,6.15,0.712,3,508,Moderate
10.3919,79.2931,South,Pre-Monsoon,137,2.1,0.706,0.48,21.1,4.9,15.2,35.9,23.7,3.93,5.42,0.495,5,194,High
10.3577,76.5814,South,Monsoon,989,4.99,0.696,0.99,5.7,96.5,244.6,436.0,70.0,4.04,0.12,0.508,5,780,Severe
9.3553,77.572,South,Pre-Monsoon,412,4.86,0.166,0.212,24.7,3.2,28.7,71.4,30.2,1.8,24.24,0.118,1,266,Low
23.4203,79.3532,Central,Monsoon,392,5.17,0.553,0.628,45.9,19.6,139.4,225.9,42.9,4.25,9.7,0.692,0,150,Low
25.3326,89.6997,East,Post-Monsoon,122,1.52,0.244,0.819,7.4,55.1,154.5,379.4,53.8,4.32,6.8,0.465,3,2706,Severe
22.2557,81.6464,Central,Pre-Monsoon,34,5.41,0.72,0.304,13.7,13.3,29.8,76.3,23.7,1.15,8.71,0.276,4,1894,Moderate
29.1752,77.5402,North,Post-Monsoon,199,3.22,0.935,0.48,26.7,10.0,38.3,67.0,40.5,2.48,1.72,0.497,1,384,Low
13.2721,75.0195,South,Post-Monsoon,430,3.79,0.194,0.556,2.4,20.4,70.5,229.4,41.2,2.7,5.17,0.785,1,129,Moderate
21.1615,81.0029,Central,Monsoon,29,4.29,0.232,0.767,15.1,62.3,126.9,331.8,59.4,4.79,6.45,0.597,1,618,High
21.7734,87.1178,East,Winter,174,4.89,0.779,0.214,5.6,8.4,22.2,59.2,17.0,2.22,2.01,0.567,2,118,Low
25.6764,90.4568,East,Pre-Monsoon,111,2.12,0.34,0.929,19.2,63.4,140.8,302.3,51.0,3.24,5.77,0.892,3,394,High
26.6868,91.8874,East,Pre-Monsoon,152,5.88,0.772,0.455,9.4,39.4,57.3,93.4,29.1,2.85,12.9,0.944,0,540,Moderate
12.6436,76.9832,South,Monsoon,296,5.1,0.409,0.421,5.5,18.2,67.6,157.8,54.2,3.32,12.26,0.665,2,1079,Moderate
20.7333,74.0105,West,Monsoon,302,6.07,0.491,0.659,5.4,83.5,157.6,359.1,62.9,2.48,13.55,0.444,0,293,Moderate
29.9567,75.5317,North,Monsoon,296,3.59,0.67,0.913,27.6,45.3,164.1,377.8,73.0,3.6,2.39,0.42,4,54,Severe
25.463,82.994,Central,Winter,518,9.03,0.225,0.518,14.4,18.6,55.4,73.1,16.5,2.47,7.42,0.541,4,191,Low
21.5678,86.9528,East,Monsoon,5,8.87,0.723,0.99,13.4,116.6,312.4,457.0,57.2,4.2,11.19,0.8,1,2155,High
